sched_name,throughput_mbps
x7ti_FERTAC_6big_8little_lavd_default,45.926
x7ti_FERTAC_6big_8little_lavd_default,49.968
x7ti_HeRAD_3big_4little_lavd_default,38.154
x7ti_HeRAD_3big_4little_lavd_default,34.476
x7ti_HeRAD_3big_4little_lavd_default,30.308
x7ti_HeRAD_3big_4little_lavd_default,36.512
x7ti_HeRAD_3big_4little_lavd_default,32.902
x7ti_HeRAD_3big_4little_lavd_default,37.494
x7ti_HeRAD_3big_4little_lavd_default,33.719
x7ti_HeRAD_3big_4little_lavd_default,38.177
x7ti_HeRAD_3big_4little_lavd_default,36.931
x7ti_HeRAD_3big_4little_lavd_default,29.617
x7ti_HeRAD_6big_8little_lavd_default,44.246
x7ti_HeRAD_6big_8little_lavd_default,40.542
x7ti_HeRAD_6big_8little_lavd_default,51.662
x7ti_HeRAD_6big_8little_lavd_default,45.326
x7ti_HeRAD_6big_8little_lavd_default,40.463
x7ti_HeRAD_6big_8little_lavd_default,45.511
x7ti_HeRAD_6big_8little_lavd_default,44.424
x7ti_HeRAD_6big_8little_lavd_default,46.021
x7ti_HeRAD_6big_8little_lavd_default,34.008
x7ti_HeRAD_6big_8little_lavd_default,39.015
x7ti_OTAC_big_3big_4little_lavd_default,17.004
x7ti_OTAC_big_3big_4little_lavd_default,17.283
x7ti_OTAC_big_3big_4little_lavd_default,17.259
x7ti_OTAC_big_3big_4little_lavd_default,17.259
x7ti_OTAC_big_3big_4little_lavd_default,17.241
x7ti_OTAC_big_3big_4little_lavd_default,17.270
x7ti_OTAC_big_3big_4little_lavd_default,17.316
x7ti_OTAC_big_3big_4little_lavd_default,17.310
x7ti_OTAC_big_3big_4little_lavd_default,17.274
x7ti_OTAC_big_3big_4little_lavd_default,17.300
x7ti_OTAC_big_6big_8little_lavd_default,23.551
x7ti_OTAC_big_6big_8little_lavd_default,23.251
x7ti_OTAC_big_6big_8little_lavd_default,22.952
x7ti_OTAC_big_6big_8little_lavd_default,23.339
x7ti_OTAC_big_6big_8little_lavd_default,23.027
x7ti_OTAC_big_6big_8little_lavd_default,22.903
x7ti_OTAC_big_6big_8little_lavd_default,22.648
x7ti_OTAC_big_6big_8little_lavd_default,22.817
x7ti_OTAC_big_6big_8little_lavd_default,28.180
x7ti_OTAC_big_6big_8little_lavd_default,23.037
x7ti_OTAC_little_3big_4little_lavd_default,24.736
x7ti_OTAC_little_3big_4little_lavd_default,24.809
x7ti_OTAC_little_3big_4little_lavd_default,24.730
x7ti_OTAC_little_3big_4little_lavd_default,24.838
x7ti_OTAC_little_3big_4little_lavd_default,24.803
x7ti_OTAC_little_3big_4little_lavd_default,24.769
x7ti_OTAC_little_3big_4little_lavd_default,24.728
x7ti_OTAC_little_3big_4little_lavd_default,24.824
x7ti_OTAC_little_3big_4little_lavd_default,24.613
x7ti_OTAC_little_3big_4little_lavd_default,24.860
x7ti_OTAC_little_6big_8little_lavd_default,29.864
x7ti_OTAC_little_6big_8little_lavd_default,30.804
